timestamp,event,user_id,status,reason,occupancy,hour,day,parking_duration,price,payment_method
2026-04-03 10:28:18.348450,entry,user_1239,success,success,0.94,10,Friday,83.0,6.92,google_pay
2026-04-03 10:31:18.348450,entry,user_460,success,success,0.96,10,Friday,195.0,16.25,credit_card
2026-04-03 10:47:18.348450,entry,user_402,denied,booking_expired,0.96,10,Friday,,,
2026-04-03 10:34:18.348450,entry,user_415,success,success,0.96,10,Friday,101.0,8.42,apple_pay
2026-04-03 10:36:18.348450,entry,user_1614,success,success,0.98,10,Friday,162.0,13.5,google_pay
2026-04-03 10:37:18.348450,entry,user_744,success,success,0.98,10,Friday,159.0,13.25,apple_pay
2026-04-03 10:38:18.348450,entry,user_1886,success,success,1.0,10,Friday,43.0,3.58,credit_card
2026-04-03 10:40:18.348450,booking,user_191,failed,parking_full,1.0,10,Friday,,,
2026-04-03 10:44:18.348450,entry,user_1846,success,success,0.98,10,Friday,72.0,6.0,credit_card
2026-04-03 11:01:18.348450,entry,user_901,denied,booking_expired,0.98,10,Friday,,,
2026-04-03 11:03:18.348450,entry,user_225,denied,booking_expired,0.96,10,Friday,,,
2026-04-03 10:50:18.348450,entry,user_1382,success,success,0.98,10,Friday,159.0,13.25,apple_pay
2026-04-03 10:51:18.348450,entry,user_354,success,success,1.0,10,Friday,200.0,16.67,credit_card
2026-04-03 10:53:18.348450,entry,user_1094,success,success,1.0,10,Friday,201.0,16.75,credit_card
2026-04-03 10:56:18.348450,entry,user_1217,success,success,1.0,10,Friday,90.0,7.5,apple_pay
2026-04-03 10:58:18.348450,booking,user_49,failed,parking_full,1.0,10,Friday,,,
2026-04-03 11:01:18.348450,booking,user_1246,failed,parking_full,1.0,11,Friday,,,
2026-04-03 11:04:18.348450,booking,user_976,failed,parking_full,1.0,11,Friday,,,
2026-04-03 11:08:18.348450,entry,user_1679,success,success,1.0,11,Friday,69.0,5.75,google_pay
2026-04-03 11:10:18.348450,entry,user_908,success,success,1.0,11,Friday,82.0,6.83,google_pay
2026-04-03 11:13:18.348450,booking,user_699,failed,parking_full,1.0,11,Friday,,,
2026-04-03 11:14:18.348450,booking,user_340,failed,parking_full,1.0,11,Friday,,,
2026-04-03 11:20:18.348450,entry,user_112,success,success,0.98,11,Friday,233.0,19.42,google_pay
2026-04-03 11:22:18.348450,entry,user_425,success,success,0.96,11,Friday,226.0,18.83,apple_pay
2026-04-03 11:31:18.348450,entry,user_951,success,success,0.88,11,Friday,87.0,7.25,apple_pay
2026-04-03 11:39:18.348450,entry,user_951,success,success,0.84,11,Friday,171.0,14.25,google_pay
2026-04-03 11:42:18.348450,entry,user_1625,success,success,0.84,11,Friday,108.0,9.0,credit_card
2026-04-03 11:43:18.348450,entry,user_1688,success,success,0.86,11,Friday,91.0,7.58,apple_pay
2026-04-03 11:45:18.348450,entry,user_357,success,success,0.88,11,Friday,82.0,6.83,apple_pay
2026-04-03 12:22:18.348450,entry,user_1858,denied,booking_expired,0.72,12,Friday,,,
2026-04-03 12:09:18.348450,entry,user_48,success,success,0.68,12,Friday,34.0,2.83,credit_card
2026-04-03 12:12:18.348450,entry,user_376,success,success,0.68,12,Friday,218.0,18.17,google_pay
2026-04-03 12:31:18.348450,entry,user_1934,denied,booking_expired,0.64,12,Friday,,,
2026-04-03 12:20:18.348450,entry,user_1199,success,success,0.64,12,Friday,180.0,15.0,credit_card
2026-04-03 12:23:18.348450,entry,user_1109,success,success,0.66,12,Friday,89.0,7.42,credit_card
2026-04-03 12:28:18.348450,entry,user_1878,success,success,0.62,12,Friday,137.0,11.42,credit_card
2026-04-03 12:31:18.348450,entry,user_202,success,success,0.64,12,Friday,129.0,10.75,google_pay
2026-04-03 12:35:18.348450,entry,user_1346,success,success,0.64,12,Friday,163.0,13.58,credit_card
2026-04-03 12:40:18.348450,entry,user_527,success,success,0.66,12,Friday,233.0,19.42,credit_card
2026-04-03 12:42:18.348450,entry,user_1765,success,success,0.68,12,Friday,155.0,12.92,apple_pay
2026-04-03 12:43:18.348450,entry,user_1051,success,success,0.66,12,Friday,51.0,4.25,apple_pay
2026-04-03 12:47:18.348450,entry,user_1646,success,success,0.64,12,Friday,161.0,13.42,credit_card
2026-04-03 12:49:18.348450,entry,user_1818,success,success,0.66,12,Friday,88.0,7.33,apple_pay
2026-04-03 12:50:18.348450,entry,user_243,success,success,0.68,12,Friday,26.0,2.17,credit_card
2026-04-03 12:52:18.348450,entry,user_784,success,success,0.7,12,Friday,159.0,13.25,apple_pay
2026-04-03 12:53:18.348450,entry,user_1501,success,success,0.72,12,Friday,152.0,12.67,google_pay
2026-04-03 12:56:18.348450,entry,user_664,success,success,0.72,12,Friday,99.0,8.25,credit_card
2026-04-03 13:07:18.348450,entry,user_1379,success,success,0.66,13,Friday,205.0,17.08,google_pay
2026-04-03 13:24:18.348450,entry,user_1037,denied,booking_expired,0.66,13,Friday,,,
2026-04-03 13:12:18.348450,entry,user_668,success,success,0.68,13,Friday,219.0,18.25,apple_pay
2026-04-03 13:14:18.348450,entry,user_935,success,success,0.68,13,Friday,73.0,6.08,apple_pay
2026-04-03 13:22:18.348450,entry,user_279,success,success,0.6,13,Friday,181.0,15.08,apple_pay
2026-04-03 13:24:18.348450,entry,user_1262,success,success,0.62,13,Friday,42.0,3.5,google_pay
2026-04-03 13:27:18.348450,entry,user_1873,success,success,0.64,13,Friday,201.0,16.75,apple_pay
2026-04-03 13:29:18.348450,entry,user_1735,success,success,0.64,13,Friday,102.0,8.5,google_pay
2026-04-03 13:30:18.348450,entry,user_990,success,success,0.64,13,Friday,49.0,4.08,apple_pay
2026-04-03 13:34:18.348450,entry,user_1770,success,success,0.64,13,Friday,120.0,10.0,apple_pay
2026-04-03 13:36:18.348450,entry,user_694,success,success,0.64,13,Friday,148.0,12.33,credit_card
2026-04-03 13:37:18.348450,entry,user_222,success,success,0.66,13,Friday,174.0,14.5,credit_card
2026-04-03 13:55:18.348450,entry,user_1114,denied,booking_expired,0.66,13,Friday,,,
2026-04-03 13:48:18.348450,entry,user_1825,success,success,0.64,13,Friday,121.0,10.08,google_pay
2026-04-03 13:56:18.348450,entry,user_1618,success,success,0.62,13,Friday,100.0,8.33,google_pay
2026-04-03 14:13:18.348450,entry,user_1180,denied,booking_expired,0.62,13,Friday,,,
2026-04-03 14:11:18.348450,entry,user_1812,success,success,0.58,14,Friday,179.0,14.92,apple_pay
2026-04-03 14:21:18.348450,entry,user_1227,success,success,0.54,14,Friday,203.0,16.92,apple_pay
2026-04-03 14:26:18.348450,entry,user_1107,success,success,0.56,14,Friday,180.0,15.0,google_pay
2026-04-03 14:32:18.348450,entry,user_805,success,success,0.54,14,Friday,225.0,18.75,google_pay
2026-04-03 14:34:18.348450,entry,user_453,success,success,0.56,14,Friday,183.0,15.25,google_pay
2026-04-03 14:55:18.348450,entry,user_680,denied,booking_expired,0.52,14,Friday,,,
2026-04-03 14:41:18.348450,entry,user_699,success,success,0.54,14,Friday,74.0,6.17,google_pay
2026-04-03 14:46:18.348450,entry,user_1914,success,success,0.54,14,Friday,52.0,4.33,google_pay
2026-04-03 14:48:18.348450,entry,user_436,success,success,0.56,14,Friday,185.0,15.42,google_pay
2026-04-03 14:58:18.348450,entry,user_1031,success,success,0.58,14,Friday,81.0,6.75,apple_pay
2026-04-03 14:59:18.348450,entry,user_1183,success,success,0.6,14,Friday,164.0,13.67,apple_pay
2026-04-03 15:00:18.348450,entry,user_556,success,success,0.62,15,Friday,168.0,14.0,apple_pay
2026-04-03 15:02:18.348450,entry,user_995,success,success,0.64,15,Friday,238.0,19.83,google_pay
2026-04-03 15:03:18.348450,entry,user_1163,success,success,0.66,15,Friday,104.0,8.67,apple_pay
2026-04-03 15:05:18.348450,entry,user_294,success,success,0.68,15,Friday,173.0,14.42,google_pay
2026-04-03 15:09:18.348450,entry,user_1153,success,success,0.68,15,Friday,207.0,17.25,credit_card
2026-04-03 15:26:18.348450,entry,user_1387,denied,booking_expired,0.66,15,Friday,,,
2026-04-03 15:33:18.348450,entry,user_215,denied,booking_expired,0.6,15,Friday,,,
2026-04-03 15:20:18.348450,entry,user_746,success,success,0.6,15,Friday,90.0,7.5,apple_pay
2026-04-03 15:22:18.348450,entry,user_1968,success,success,0.62,15,Friday,117.0,9.75,credit_card
2026-04-03 15:23:18.348450,entry,user_1666,success,success,0.64,15,Friday,163.0,13.58,google_pay
2026-04-03 15:25:18.348450,entry,user_208,success,success,0.64,15,Friday,28.0,2.33,google_pay
2026-04-03 15:41:18.348450,entry,user_943,denied,booking_expired,0.64,15,Friday,,,
2026-04-03 15:42:18.348450,entry,user_270,denied,booking_expired,0.64,15,Friday,,,
2026-04-03 15:30:18.348450,entry,user_101,success,success,0.64,15,Friday,141.0,11.75,apple_pay
2026-04-03 15:32:18.348450,entry,user_527,success,success,0.64,15,Friday,102.0,8.5,apple_pay
2026-04-03 15:50:18.348450,entry,user_1080,denied,booking_expired,0.62,15,Friday,,,
2026-04-03 15:37:18.348450,entry,user_584,success,success,0.62,15,Friday,97.0,8.08,google_pay
2026-04-03 15:40:18.348450,entry,user_733,success,success,0.62,15,Friday,233.0,19.42,google_pay
2026-04-03 15:48:18.348450,entry,user_1978,success,success,0.64,15,Friday,23.0,1.92,google_pay
2026-04-03 15:53:18.348450,entry,user_1346,success,success,0.6,15,Friday,235.0,19.58,google_pay
2026-04-03 15:54:18.348450,entry,user_274,success,success,0.62,15,Friday,51.0,4.25,credit_card
2026-04-03 15:57:18.348450,entry,user_1344,success,success,0.62,15,Friday,202.0,16.83,credit_card
2026-04-03 16:06:18.348450,entry,user_702,success,success,0.62,16,Friday,20.0,1.67,google_pay
2026-04-03 16:10:18.348450,entry,user_78,success,success,0.64,16,Friday,196.0,16.33,google_pay
2026-04-03 16:14:18.348450,entry,user_393,success,success,0.64,16,Friday,39.0,3.25,credit_card
2026-04-03 16:33:18.348450,entry,user_1393,denied,booking_expired,0.64,16,Friday,,,
2026-04-03 16:21:18.348450,entry,user_538,success,success,0.64,16,Friday,225.0,18.75,google_pay
2026-04-03 16:25:18.348450,entry,user_1738,success,success,0.64,16,Friday,235.0,19.58,credit_card
2026-04-03 16:46:18.348450,entry,user_969,denied,booking_expired,0.6,16,Friday,,,
2026-04-03 16:48:18.348450,entry,user_469,denied,booking_expired,0.56,16,Friday,,,
2026-04-03 16:39:18.348450,entry,user_658,success,success,0.58,16,Friday,78.0,6.5,apple_pay
2026-04-03 16:48:18.348450,entry,user_1591,success,success,0.54,16,Friday,35.0,2.92,google_pay
2026-04-03 16:50:18.348450,entry,user_552,success,success,0.54,16,Friday,134.0,11.17,apple_pay
2026-04-03 16:52:18.348450,entry,user_1586,success,success,0.54,16,Friday,235.0,19.58,apple_pay
2026-04-03 16:57:18.348450,entry,user_1277,success,success,0.54,16,Friday,22.0,1.83,credit_card
2026-04-03 16:59:18.348450,entry,user_827,success,success,0.56,16,Friday,62.0,5.17,apple_pay
2026-04-03 17:01:18.348450,entry,user_397,success,success,0.58,17,Friday,32.0,2.67,google_pay
2026-04-03 17:02:18.348450,entry,user_1633,success,success,0.6,17,Friday,21.0,1.75,apple_pay
2026-04-03 17:04:18.348450,entry,user_320,success,success,0.62,17,Friday,183.0,15.25,google_pay
2026-04-03 17:06:18.348450,entry,user_1439,success,success,0.64,17,Friday,28.0,2.33,google_pay
2026-04-03 17:07:18.348450,entry,user_1422,success,success,0.66,17,Friday,231.0,19.25,google_pay
2026-04-03 17:24:18.348450,entry,user_1593,denied,booking_expired,0.66,17,Friday,,,
2026-04-03 17:25:18.348450,entry,user_829,denied,booking_expired,0.64,17,Friday,,,
2026-04-03 17:11:18.348450,entry,user_1784,success,success,0.66,17,Friday,30.0,2.5,credit_card
2026-04-03 17:12:18.348450,entry,user_1159,success,success,0.68,17,Friday,212.0,17.67,credit_card
2026-04-03 17:13:18.348450,entry,user_707,success,success,0.7,17,Friday,138.0,11.5,apple_pay
2026-04-03 17:14:18.348450,entry,user_687,success,success,0.68,17,Friday,78.0,6.5,credit_card
2026-04-03 17:30:18.348450,entry,user_1522,denied,booking_expired,0.68,17,Friday,,,
2026-04-03 17:16:18.348450,entry,user_339,success,success,0.7,17,Friday,235.0,19.58,apple_pay
2026-04-03 17:33:18.348450,entry,user_1241,denied,booking_expired,0.7,17,Friday,,,
2026-04-03 17:24:18.348450,entry,user_60,success,success,0.64,17,Friday,174.0,14.5,google_pay
2026-04-03 17:25:18.348450,entry,user_1660,success,success,0.66,17,Friday,148.0,12.33,credit_card
2026-04-03 17:26:18.348450,entry,user_1004,success,success,0.66,17,Friday,177.0,14.75,credit_card
2026-04-03 17:28:18.348450,entry,user_1714,success,success,0.68,17,Friday,142.0,11.83,credit_card
2026-04-03 17:30:18.348450,entry,user_1239,success,success,0.7,17,Friday,111.0,9.25,credit_card
2026-04-03 17:31:18.348450,entry,user_1033,success,success,0.72,17,Friday,53.0,4.42,google_pay
2026-04-03 17:47:18.348450,entry,user_262,denied,booking_expired,0.72,17,Friday,,,
2026-04-03 17:34:18.348450,entry,user_1738,success,success,0.7,17,Friday,173.0,14.42,apple_pay
2026-04-03 17:52:18.348450,entry,user_1017,denied,booking_expired,0.68,17,Friday,,,
2026-04-03 17:54:18.348450,entry,user_1335,denied,booking_expired,0.68,17,Friday,,,
2026-04-03 17:42:18.348450,entry,user_1523,success,success,0.68,17,Friday,80.0,6.67,google_pay
2026-04-03 17:46:18.348450,entry,user_1820,success,success,0.66,17,Friday,189.0,15.75,credit_card
2026-04-03 17:50:18.348450,entry,user_169,success,success,0.66,17,Friday,90.0,7.5,apple_pay
2026-04-03 17:51:18.348450,entry,user_227,success,success,0.66,17,Friday,65.0,5.42,google_pay
2026-04-03 17:53:18.348450,entry,user_1433,success,success,0.66,17,Friday,75.0,6.25,google_pay
2026-04-03 17:55:18.348450,entry,user_1987,success,success,0.68,17,Friday,153.0,12.75,credit_card
2026-04-03 17:57:18.348450,entry,user_290,success,success,0.68,17,Friday,233.0,19.42,apple_pay
2026-04-03 17:59:18.348450,entry,user_1562,success,success,0.68,17,Friday,160.0,13.33,google_pay
2026-04-03 18:02:18.348450,entry,user_291,success,success,0.68,18,Friday,100.0,8.33,google_pay
2026-04-03 18:03:18.348450,entry,user_691,success,success,0.7,18,Friday,180.0,15.0,google_pay
2026-04-03 18:05:18.348450,entry,user_1129,success,success,0.72,18,Friday,120.0,10.0,credit_card
2026-04-03 18:06:18.348450,entry,user_428,success,success,0.72,18,Friday,67.0,5.58,google_pay
2026-04-03 18:08:18.348450,entry,user_997,success,success,0.74,18,Friday,201.0,16.75,credit_card
2026-04-03 18:09:18.348450,entry,user_706,success,success,0.76,18,Friday,213.0,17.75,apple_pay
2026-04-03 18:11:18.348450,entry,user_1730,success,success,0.78,18,Friday,213.0,17.75,apple_pay
2026-04-03 18:12:18.348450,entry,user_1926,success,success,0.8,18,Friday,187.0,15.58,google_pay
2026-04-03 18:14:18.348450,entry,user_1658,success,success,0.82,18,Friday,140.0,11.67,google_pay
2026-04-03 18:15:18.348450,entry,user_1913,success,success,0.84,18,Friday,69.0,5.75,apple_pay
2026-04-03 18:16:18.348450,entry,user_1842,success,success,0.86,18,Friday,219.0,18.25,credit_card
2026-04-03 18:18:18.348450,entry,user_168,success,success,0.86,18,Friday,142.0,11.83,credit_card
2026-04-03 18:20:18.348450,entry,user_460,success,success,0.88,18,Friday,30.0,2.5,credit_card
2026-04-03 18:22:18.348450,entry,user_1253,success,success,0.9,18,Friday,63.0,5.25,apple_pay
2026-04-03 18:39:18.348450,entry,user_72,denied,booking_expired,0.88,18,Friday,,,
2026-04-03 18:25:18.348450,entry,user_1247,success,success,0.9,18,Friday,56.0,4.67,credit_card
2026-04-03 18:26:18.348450,entry,user_525,success,success,0.92,18,Friday,52.0,4.33,apple_pay
2026-04-03 18:27:18.348450,entry,user_1654,success,success,0.94,18,Friday,232.0,19.33,apple_pay
2026-04-03 18:45:18.348450,entry,user_1307,denied,booking_expired,0.94,18,Friday,,,
2026-04-03 18:31:18.348450,entry,user_1486,success,success,0.96,18,Friday,188.0,15.67,google_pay
2026-04-03 18:33:18.348450,entry,user_757,success,success,0.96,18,Friday,163.0,13.58,credit_card
2026-04-03 18:35:18.348450,entry,user_1666,success,success,0.98,18,Friday,127.0,10.58,google_pay
2026-04-03 18:36:18.348450,entry,user_1255,success,success,0.98,18,Friday,61.0,5.08,credit_card
2026-04-03 18:37:18.348450,entry,user_695,success,success,1.0,18,Friday,209.0,17.42,credit_card
2026-04-03 18:40:18.348450,booking,user_1561,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:41:18.348450,booking,user_900,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:43:18.348450,booking,user_1878,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:44:18.348450,booking,user_504,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:46:18.348450,booking,user_39,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:47:18.348450,booking,user_187,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:48:18.348450,booking,user_536,failed,parking_full,1.0,18,Friday,,,
2026-04-03 19:05:18.348450,entry,user_1009,denied,booking_expired,0.98,18,Friday,,,
2026-04-03 19:08:18.348450,entry,user_1711,denied,booking_expired,0.98,18,Friday,,,
2026-04-03 18:54:18.348450,entry,user_1875,success,success,1.0,18,Friday,178.0,14.83,google_pay
2026-04-03 18:56:18.348450,entry,user_488,success,success,1.0,18,Friday,86.0,7.17,credit_card
2026-04-03 18:57:18.348450,booking,user_115,failed,parking_full,1.0,18,Friday,,,
2026-04-03 18:58:18.348450,booking,user_1475,failed,parking_full,1.0,18,Friday,,,
2026-04-03 19:00:18.348450,entry,user_1015,success,success,1.0,19,Friday,113.0,9.42,google_pay
2026-04-03 19:01:18.348450,booking,user_1660,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:02:18.348450,entry,user_1250,success,success,1.0,19,Friday,159.0,13.25,google_pay
2026-04-03 19:03:18.348450,booking,user_1448,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:04:18.348450,entry,user_1589,success,success,1.0,19,Friday,139.0,11.58,google_pay
2026-04-03 19:06:18.348450,booking,user_1991,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:07:18.348450,booking,user_127,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:10:18.348450,entry,user_794,success,success,1.0,19,Friday,179.0,14.92,apple_pay
2026-04-03 19:11:18.348450,booking,user_1138,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:15:18.348450,entry,user_362,success,success,1.0,19,Friday,34.0,2.83,credit_card
2026-04-03 19:16:18.348450,booking,user_549,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:18:18.348450,entry,user_1946,success,success,1.0,19,Friday,49.0,4.08,google_pay
2026-04-03 19:19:18.348450,entry,user_804,success,success,1.0,19,Friday,140.0,11.67,google_pay
2026-04-03 19:21:18.348450,entry,user_559,success,success,0.96,19,Friday,80.0,6.67,credit_card
2026-04-03 19:22:18.348450,entry,user_799,success,success,0.98,19,Friday,221.0,18.42,google_pay
2026-04-03 19:24:18.348450,entry,user_1218,success,success,0.98,19,Friday,70.0,5.83,google_pay
2026-04-03 19:26:18.348450,entry,user_1167,success,success,0.96,19,Friday,58.0,4.83,google_pay
2026-04-03 19:28:18.348450,entry,user_1246,success,success,0.98,19,Friday,226.0,18.83,credit_card
2026-04-03 19:44:18.348450,entry,user_586,denied,booking_expired,0.98,19,Friday,,,
2026-04-03 19:30:18.348450,entry,user_1964,success,success,1.0,19,Friday,196.0,16.33,google_pay
2026-04-03 19:32:18.348450,entry,user_1535,success,success,1.0,19,Friday,92.0,7.67,credit_card
2026-04-03 19:34:18.348450,entry,user_1609,success,success,1.0,19,Friday,132.0,11.0,apple_pay
2026-04-03 19:35:18.348450,booking,user_1125,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:37:18.348450,entry,user_1536,success,success,1.0,19,Friday,68.0,5.67,google_pay
2026-04-03 19:38:18.348450,booking,user_1237,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:40:18.348450,booking,user_804,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:41:18.348450,booking,user_1338,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:43:18.348450,entry,user_28,success,success,1.0,19,Friday,121.0,10.08,apple_pay
2026-04-03 19:44:18.348450,booking,user_1675,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:45:18.348450,booking,user_733,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:48:18.348450,entry,user_752,success,success,1.0,19,Friday,42.0,3.5,google_pay
2026-04-03 19:50:18.348450,entry,user_1147,success,success,0.98,19,Friday,41.0,3.42,google_pay
2026-04-03 19:52:18.348450,entry,user_602,success,success,1.0,19,Friday,217.0,18.08,credit_card
2026-04-03 19:53:18.348450,entry,user_595,success,success,1.0,19,Friday,75.0,6.25,apple_pay
2026-04-03 19:54:18.348450,booking,user_1770,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:56:18.348450,booking,user_237,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:57:18.348450,booking,user_392,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:58:18.348450,booking,user_1035,failed,parking_full,1.0,19,Friday,,,
2026-04-03 19:59:18.348450,booking,user_583,failed,parking_full,1.0,19,Friday,,,
2026-04-03 20:00:18.348450,booking,user_1751,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:01:18.348450,booking,user_577,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:02:18.348450,booking,user_1249,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:04:18.348450,booking,user_433,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:05:18.348450,entry,user_1603,success,success,1.0,20,Friday,138.0,11.5,google_pay
2026-04-03 20:22:18.348450,entry,user_951,denied,booking_expired,0.94,20,Friday,,,
2026-04-03 20:08:18.348450,entry,user_846,success,success,0.96,20,Friday,106.0,8.83,google_pay
2026-04-03 20:09:18.348450,entry,user_1529,success,success,0.98,20,Friday,57.0,4.75,google_pay
2026-04-03 20:10:18.348450,entry,user_248,success,success,1.0,20,Friday,231.0,19.25,google_pay
2026-04-03 20:12:18.348450,booking,user_818,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:13:18.348450,booking,user_39,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:15:18.348450,booking,user_1809,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:17:18.348450,booking,user_1848,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:19:18.348450,entry,user_664,success,success,1.0,20,Friday,41.0,3.42,google_pay
2026-04-03 20:21:18.348450,entry,user_1294,success,success,1.0,20,Friday,58.0,4.83,credit_card
2026-04-03 20:22:18.348450,entry,user_1634,success,success,1.0,20,Friday,177.0,14.75,credit_card
2026-04-03 20:38:18.348450,entry,user_739,denied,booking_expired,0.98,20,Friday,,,
2026-04-03 20:25:18.348450,entry,user_1207,success,success,0.98,20,Friday,177.0,14.75,apple_pay
2026-04-03 20:27:18.348450,entry,user_1222,success,success,0.98,20,Friday,48.0,4.0,credit_card
2026-04-03 20:44:18.348450,entry,user_1328,denied,booking_expired,0.96,20,Friday,,,
2026-04-03 20:30:18.348450,entry,user_323,success,success,0.96,20,Friday,129.0,10.75,google_pay
2026-04-03 20:47:18.348450,entry,user_748,denied,booking_expired,0.94,20,Friday,,,
2026-04-03 20:34:18.348450,entry,user_1124,success,success,0.92,20,Friday,40.0,3.33,google_pay
2026-04-03 20:35:18.348450,entry,user_920,success,success,0.94,20,Friday,228.0,19.0,credit_card
2026-04-03 20:37:18.348450,entry,user_807,success,success,0.96,20,Friday,194.0,16.17,credit_card
2026-04-03 20:39:18.348450,entry,user_1943,success,success,0.96,20,Friday,99.0,8.25,credit_card
2026-04-03 20:40:18.348450,entry,user_1525,success,success,0.96,20,Friday,145.0,12.08,google_pay
2026-04-03 20:41:18.348450,entry,user_458,success,success,0.96,20,Friday,38.0,3.17,apple_pay
2026-04-03 20:43:18.348450,entry,user_364,success,success,0.96,20,Friday,198.0,16.5,apple_pay
2026-04-03 20:45:18.348450,entry,user_129,success,success,0.94,20,Friday,129.0,10.75,apple_pay
2026-04-03 20:46:18.348450,entry,user_42,success,success,0.96,20,Friday,94.0,7.83,credit_card
2026-04-03 20:47:18.348450,entry,user_665,success,success,0.96,20,Friday,93.0,7.75,credit_card
2026-04-03 20:49:18.348450,entry,user_475,success,success,0.98,20,Friday,160.0,13.33,apple_pay
2026-04-03 20:50:18.348450,entry,user_797,success,success,1.0,20,Friday,157.0,13.08,apple_pay
2026-04-03 20:52:18.348450,booking,user_819,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:54:18.348450,entry,user_687,success,success,1.0,20,Friday,115.0,9.58,google_pay
2026-04-03 20:55:18.348450,entry,user_1115,success,success,1.0,20,Friday,211.0,17.58,apple_pay
2026-04-03 20:56:18.348450,booking,user_1376,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:57:18.348450,booking,user_1492,failed,parking_full,1.0,20,Friday,,,
2026-04-03 20:58:18.348450,entry,user_331,success,success,1.0,20,Friday,154.0,12.83,apple_pay
2026-04-03 20:59:18.348450,booking,user_1222,failed,parking_full,1.0,20,Friday,,,
2026-04-03 21:01:18.348450,entry,user_981,success,success,1.0,21,Friday,135.0,11.25,google_pay
2026-04-03 21:02:18.348450,booking,user_1341,failed,parking_full,1.0,21,Friday,,,
2026-04-03 21:20:18.348450,entry,user_1209,denied,booking_expired,0.96,21,Friday,,,
2026-04-03 21:08:18.348450,entry,user_1139,success,success,0.94,21,Friday,194.0,16.17,apple_pay
2026-04-03 21:24:18.348450,entry,user_40,denied,booking_expired,0.94,21,Friday,,,
2026-04-03 21:10:18.348450,entry,user_1568,success,success,0.96,21,Friday,72.0,6.0,credit_card
2026-04-03 21:12:18.348450,entry,user_1528,success,success,0.96,21,Friday,152.0,12.67,google_pay
2026-04-03 21:14:18.348450,entry,user_118,success,success,0.96,21,Friday,146.0,12.17,apple_pay
2026-04-03 21:16:18.348450,entry,user_914,success,success,0.94,21,Friday,125.0,10.42,credit_card
2026-04-03 21:32:18.348450,entry,user_172,denied,booking_expired,0.94,21,Friday,,,
2026-04-03 21:18:18.348450,entry,user_841,success,success,0.96,21,Friday,61.0,5.08,credit_card
2026-04-03 21:20:18.348450,entry,user_17,success,success,0.92,21,Friday,62.0,5.17,credit_card
2026-04-03 21:22:18.348450,entry,user_1887,success,success,0.94,21,Friday,137.0,11.42,credit_card
2026-04-03 21:38:18.348450,entry,user_1817,denied,booking_expired,0.92,21,Friday,,,
2026-04-03 21:24:18.348450,entry,user_618,success,success,0.94,21,Friday,195.0,16.25,google_pay
2026-04-03 21:26:18.348450,entry,user_9,success,success,0.96,21,Friday,124.0,10.33,google_pay
2026-04-03 21:28:18.348450,entry,user_1919,success,success,0.98,21,Friday,56.0,4.67,apple_pay
2026-04-03 21:30:18.348450,entry,user_492,success,success,0.98,21,Friday,126.0,10.5,google_pay
2026-04-03 21:47:18.348450,entry,user_1683,denied,booking_expired,0.98,21,Friday,,,
2026-04-03 21:34:18.348450,entry,user_3,success,success,1.0,21,Friday,185.0,15.42,apple_pay
2026-04-03 21:35:18.348450,booking,user_101,failed,parking_full,1.0,21,Friday,,,
2026-04-03 21:37:18.348450,booking,user_1010,failed,parking_full,1.0,21,Friday,,,
2026-04-03 21:38:18.348450,booking,user_1264,failed,parking_full,1.0,21,Friday,,,
2026-04-03 21:40:18.348450,entry,user_1222,success,success,0.98,21,Friday,113.0,9.42,google_pay
2026-04-03 21:41:18.348450,entry,user_1767,success,success,0.98,21,Friday,209.0,17.42,google_pay
